model,step,step_loss
Transformer 512/8,4990,0.5059
Transformer 512/8,5000,0.386
Transformer 512/8,5010,0.33
Transformer 512/8,5020,0.4225
Transformer 512/8,5030,0.5511
Transformer 512/8,5040,0.4206
Transformer 512/8,5050,0.3508
Transformer 512/8,5060,0.3688
Transformer 512/8,5070,0.4053
Transformer 512/8,5080,0.4068
Transformer 512/8,5090,0.3878
Transformer 512/8,5100,0.4252
Transformer 512/8,5110,0.4062
Transformer 512/8,5120,0.4091
Transformer 512/8,5130,0.4459
Transformer 512/8,5140,0.368
Transformer 512/8,5150,0.4551
Transformer 512/8,5160,0.4696
Transformer 512/8,5170,0.3945
Transformer 512/8,5180,0.4627
Transformer 512/8,5190,0.4027
Transformer 512/8,5200,0.3741
Transformer 512/8,5210,0.445
Transformer 512/8,5220,0.4411
Transformer 512/8,5230,0.4721
Transformer 512/8,5240,0.4036
Transformer 512/8,5250,0.5162
Transformer 512/8,5260,0.5179
Transformer 512/8,5270,0.4583
Transformer 512/8,5280,0.3872
Transformer 512/8,5290,0.5017
Transformer 512/8,5300,0.3825
Transformer 512/8,5310,0.5246
Transformer 512/8,5320,0.4246
Transformer 512/8,5330,0.3551
Transformer 512/8,5340,0.3497
Transformer 512/8,5350,0.4782
Transformer 512/8,5360,0.4409
Transformer 512/8,5370,0.3881
Transformer 512/8,5380,0.4771
Transformer 512/8,5390,0.2918
Transformer 512/8,5400,0.4403
Transformer 512/8,5410,0.4747
Transformer 512/8,5420,0.4506
Transformer 512/8,5430,0.4053
Transformer 512/8,5440,0.4279
Transformer 512/8,5450,0.3328
Transformer 512/8,5460,0.4126
Transformer 512/8,5470,0.4638
Transformer 512/8,5480,0.3217
Transformer 512/8,5490,0.5186
Transformer 512/8,5500,0.4445
Transformer 512/8,5510,0.3627
Transformer 512/8,5520,0.4571
Transformer 512/8,5530,0.4775
Transformer 512/8,5540,0.3698
Transformer 512/8,5550,0.4517
Transformer 512/8,5560,0.3548
Transformer 512/8,5570,0.3561
Transformer 512/8,5580,0.4085
Transformer 512/8,5590,0.4449
Transformer 512/8,5600,0.5042
Transformer 512/8,5610,0.3951
Transformer 512/8,5620,0.481
Transformer 512/8,5630,0.4316
Transformer 512/8,5640,0.3839
Transformer 512/8,5650,0.409
Transformer 512/8,5660,0.4006
Transformer 512/8,5670,0.4779
Transformer 512/8,5680,0.4466
Transformer 512/8,5690,0.3407
Transformer 512/8,5700,0.3765
Transformer 512/8,5710,0.3815
Transformer 512/8,5720,0.4327
Transformer 512/8,5730,0.3859
Transformer 512/8,5740,0.3896
Transformer 512/8,5750,0.3899
Transformer 512/8,5760,0.4813
Transformer 512/8,5770,0.3973
Transformer 512/8,5780,0.4405
Transformer 512/8,5790,0.4548
Transformer 512/8,5800,0.4442
Transformer 512/8,5810,0.4374
Transformer 512/8,5820,0.4891
Transformer 512/8,5830,0.4536
Transformer 512/8,5840,0.3837
Transformer 512/8,5850,0.4052
Transformer 512/8,5860,0.4191
Transformer 512/8,5870,0.4224
Transformer 512/8,5880,0.445
Transformer 512/8,5890,0.3794
Transformer 512/8,5900,0.4687
Transformer 512/8,5910,0.356
Transformer 512/8,5920,0.3717
Transformer 512/8,5930,0.4056
Transformer 512/8,5940,0.3647
Transformer 512/8,5950,0.5777
Transformer 512/8,5960,0.5151
Transformer 512/8,5970,0.4053
Transformer 512/8,5980,0.4466
Transformer 512/8,5990,0.3663
Transformer 512/8,6000,0.4145
Transformer 512/8,6010,0.4198
Transformer 512/8,6020,0.4223
Transformer 512/8,6030,0.4997
Transformer 512/8,6040,0.4099
Transformer 512/8,6050,0.3178
Transformer 512/8,6060,0.4172
Transformer 512/8,6070,0.527
Transformer 512/8,6080,0.4144
Transformer 512/8,6090,0.3822
Transformer 512/8,6100,0.497
Transformer 512/8,6110,0.4297
Transformer 512/8,6120,0.4344
Transformer 512/8,6130,0.3846
Transformer 512/8,6140,0.4116
Transformer 512/8,6150,0.4417
Transformer 512/8,6160,0.4223
Transformer 512/8,6170,0.4563
Transformer 512/8,6180,0.376
Transformer 512/8,6190,0.5142
Transformer 512/8,6200,0.4377
Transformer 512/8,6210,0.3722
Transformer 512/8,6220,0.4143
Transformer 512/8,6230,0.3477
Transformer 512/8,6240,0.4365
Transformer 512/8,6250,0.3443
Transformer 512/8,6260,0.4538
Transformer 512/8,6270,0.38
Transformer 512/8,6280,0.3926
Transformer 512/8,6290,0.3932
Transformer 512/8,6300,0.3742
Transformer 512/8,6310,0.4411
Transformer 512/8,6320,0.3976
Transformer 512/8,6330,0.4515
Transformer 512/8,6340,0.4244
Transformer 512/8,6350,0.4317
Transformer 512/8,6360,0.4431
Transformer 512/8,6370,0.3912
Transformer 512/8,6380,0.4599
Transformer 512/8,6390,0.4788
Transformer 512/8,6400,0.4041
Transformer 512/8,6410,0.4138
Transformer 512/8,6420,0.5866
Transformer 512/8,6430,0.3132
Transformer 512/8,6440,0.3898
Transformer 512/8,6450,0.3836
Transformer 512/8,6460,0.4407
Transformer 512/8,6470,0.4025
Transformer 512/8,6480,0.4083
Transformer 512/8,6490,0.3766
Transformer 512/8,6500,0.3673
Transformer 512/8,6510,0.3518
Transformer 512/8,6520,0.3887
Transformer 512/8,6530,0.3522
Transformer 512/8,6540,0.3372
Transformer 512/8,6550,0.3705
Transformer 512/8,6560,0.3992
Transformer 512/8,6570,0.4389
Transformer 512/8,6580,0.4174
Transformer 512/8,6590,0.4429
Transformer 512/8,6600,0.4431
Transformer 512/8,6610,0.4177
Transformer 512/8,6620,0.4355
Transformer 512/8,6630,0.464
Transformer 512/8,6640,0.3321
Transformer 512/8,6650,0.3665
Transformer 512/8,6660,0.3938
Transformer 512/8,6670,0.3663
Transformer 512/8,6680,0.4172
Transformer 512/8,6690,0.4076
Transformer 512/8,6700,0.3314
Transformer 512/8,6710,0.3628
Transformer 512/8,6720,0.4378
Transformer 512/8,6730,0.407
Transformer 512/8,6740,0.4506
Transformer 512/8,6750,0.3653
Transformer 512/8,6760,0.372
Transformer 512/8,6770,0.4144
Transformer 512/8,6780,0.3657
Transformer 512/8,6790,0.4301
Transformer 512/8,6800,0.3884
Transformer 512/8,6810,0.6182
Transformer 512/8,6820,0.3237
Transformer 512/8,6830,0.3908
Transformer 512/8,6840,0.3888
Transformer 512/8,6850,0.3752
Transformer 512/8,6860,0.3466
Transformer 512/8,6870,0.4497
Transformer 512/8,6880,0.3974
Transformer 512/8,6890,0.7337
Transformer 512/8,6900,0.6382
Transformer 512/8,6910,0.5159
Transformer 512/8,6920,0.5109
Transformer 512/8,6930,0.5441
Transformer 512/8,6940,0.4799
Transformer 512/8,6950,0.4457
Transformer 512/8,6960,0.4281
Transformer 512/8,6970,0.4536
Transformer 512/8,6980,0.3321
Transformer 512/8,6990,0.4217
Transformer 512/8,7000,0.487
Transformer 512/8,7010,0.3611
Transformer 512/8,7020,0.3922
Transformer 512/8,7030,0.3752
Transformer 512/8,7040,0.3965
Transformer 512/8,7050,0.3428
Transformer 512/8,7060,0.443
Transformer 512/8,7070,0.4371
Transformer 512/8,7080,0.4374
Transformer 512/8,7090,0.4232
Transformer 512/8,7100,0.3865
Transformer 512/8,7110,0.3801
Transformer 512/8,7120,0.5613
Transformer 512/8,7130,0.4525
Transformer 512/8,7140,0.4227
Transformer 512/8,7150,0.501
Transformer 512/8,7160,0.4427
Transformer 512/8,7170,0.4405
Transformer 512/8,7180,0.3543
Transformer 512/8,7190,0.4405
Transformer 512/8,7200,0.3384
Transformer 512/8,7210,0.418
Transformer 512/8,7220,0.4326
Transformer 512/8,7230,0.3802
Transformer 512/8,7240,0.3786
Transformer 512/8,7250,0.4009
Transformer 512/8,7260,0.4699
Transformer 512/8,7270,0.345
Transformer 512/8,7280,0.3965
Transformer 512/8,7290,0.4737
Transformer 512/8,7300,0.4199
Transformer 512/8,7310,0.452
Transformer 512/8,7320,0.3386
Transformer 512/8,7330,0.3835
Transformer 512/8,7340,0.4639
Transformer 512/8,7350,0.3284
Transformer 512/8,7360,0.3104
Transformer 512/8,7370,0.3738
Transformer 512/8,7380,0.414
Transformer 512/8,7390,0.3824
Transformer 512/8,7400,0.3565
Transformer 512/8,7410,0.279
Transformer 512/8,7420,0.4186
Transformer 512/8,7430,0.3686
Transformer 512/8,7440,0.371
Transformer 512/8,7450,0.319
Transformer 512/8,7460,0.3601
Transformer 512/8,7470,0.4119
Transformer 512/8,7480,0.4089
Transformer 512/8,7490,0.327
Transformer 512/8,7500,0.3052
Transformer 512/8,7510,0.4638
Transformer 512/8,7520,0.4317
Transformer 512/8,7530,0.4323
Transformer 512/8,7540,0.4363
Transformer 512/8,7550,0.4298
Transformer 512/8,7560,0.3654
Transformer 512/8,7570,0.3583
Transformer 512/8,7580,0.3368
Transformer 512/8,7590,0.3682
Transformer 512/8,7600,0.3544
Transformer 512/8,7610,0.4027
Transformer 512/8,7620,0.3511
Transformer 512/8,7630,0.4388
Transformer 512/8,7640,0.3534
Transformer 512/8,7650,0.449
Transformer 512/8,7660,0.4083
Transformer 512/8,7670,0.3005
Transformer 512/8,7680,0.314
Transformer 512/8,7690,0.3558
Transformer 512/8,7700,0.3558
Transformer 512/8,7710,0.3947
Transformer 512/8,7720,0.354
Transformer 512/8,7730,0.4214
Transformer 512/8,7740,0.3408
Transformer 512/8,7750,0.3516
Transformer 512/8,7760,0.3794
Transformer 512/8,7770,0.3575
Transformer 512/8,7780,0.3426
Transformer 512/8,7790,0.3148
Transformer 512/8,7800,0.3203
Transformer 512/8,7810,0.3012
Transformer 512/8,7820,0.353
Transformer 512/8,7830,0.3646
Transformer 512/8,7840,0.3049
Transformer 512/8,7850,0.4764
Transformer 512/8,7860,0.4294
Transformer 512/8,7870,0.3059
Transformer 512/8,7880,0.39
Transformer 512/8,7890,0.4287
Transformer 512/8,7900,0.3626
Transformer 512/8,7910,0.3963
Transformer 512/8,7920,0.39
Transformer 512/8,7930,0.3701
Transformer 512/8,7940,0.4315
Transformer 512/8,7950,0.3673
Transformer 512/8,7960,0.3096
Transformer 512/8,7970,0.3646
Transformer 512/8,7980,0.3088
Transformer 512/8,7990,0.3496
Transformer 512/8,8000,0.4012
Transformer 512/8,8010,0.3177
Transformer 512/8,8020,0.3908
Transformer 512/8,8030,0.3178
Transformer 512/8,8040,0.3639
Transformer 512/8,8050,0.4591
Transformer 512/8,8060,0.3346
Transformer 512/8,8070,0.5156
Transformer 512/8,8080,0.5468
Transformer 512/8,8090,0.3917
Transformer 512/8,8100,0.4628
Transformer 512/8,8110,0.3749
Transformer 512/8,8120,0.4865
Transformer 512/8,8130,0.4013
Transformer 512/8,8140,0.3468
Transformer 512/8,8150,0.3052
Transformer 512/8,8160,0.2971
Transformer 512/8,8170,0.2896
Transformer 512/8,8180,0.3911
Transformer 512/8,8190,0.5162
Transformer 512/8,8200,0.393
Transformer 512/8,8210,0.3481
Transformer 512/8,8220,0.3004
Transformer 512/8,8230,0.4127
Transformer 512/8,8240,0.3895
Transformer 512/8,8250,0.4093
Transformer 512/8,8260,0.3369
Transformer 512/8,8270,0.3652
Transformer 512/8,8280,0.3774
Transformer 512/8,8290,0.3639
Transformer 512/8,8300,0.3144
Transformer 512/8,8310,0.4209
Transformer 512/8,8320,0.3896
Transformer 512/8,8330,0.386
Transformer 512/8,8340,0.3412
Transformer 512/8,8350,0.31
Transformer 512/8,8360,0.2781
Transformer 512/8,8370,0.4122
Transformer 512/8,8380,0.3659
Transformer 512/8,8390,0.3401
Transformer 512/8,8400,0.3121
Transformer 512/8,8410,0.3034
Transformer 512/8,8420,0.3039
Transformer 512/8,8430,0.3984
Transformer 512/8,8440,0.411
Transformer 512/8,8450,0.3984
Transformer 512/8,8460,0.2964
Transformer 512/8,8470,0.4113
Transformer 512/8,8480,0.3275
Transformer 512/8,8490,0.3822
Transformer 512/8,8500,17.7532
Transformer 512/8,8510,2.1961
Transformer 512/8,8520,2.5922
Transformer 512/8,8530,1.0839
Transformer 512/8,8540,0.9222
Transformer 512/8,8550,0.9675
Transformer 512/8,8560,0.7972
Transformer 512/8,8570,0.6676
Transformer 512/8,8580,0.6437
Transformer 512/8,8590,0.5664
Transformer 512/8,8600,0.6701
Transformer 512/8,8610,0.5163
Transformer 512/8,8620,0.5326
Transformer 512/8,8630,0.6503
Transformer 512/8,8640,0.5674
Transformer 512/8,8650,0.5034
Transformer 512/8,8660,0.5426
Transformer 512/8,8670,0.5939
Transformer 512/8,8680,0.768
Transformer 512/8,8690,0.5794
Transformer 512/8,8700,0.5373
Transformer 512/8,8710,0.6093
Transformer 512/8,8720,0.4656
Transformer 512/8,8730,0.456
Transformer 512/8,8740,0.4488
Transformer 512/8,8750,0.4546
Transformer 512/8,8760,0.4633
Transformer 512/8,8770,0.4955
Transformer 512/8,8780,0.5156
Transformer 512/8,8790,0.5971
Transformer 512/8,8800,0.7106
Transformer 512/8,8810,0.4327
Transformer 512/8,8820,0.4278
Transformer 512/8,8830,0.5096
Transformer 512/8,8840,0.4397
Transformer 512/8,8850,0.3728
Transformer 512/8,8860,0.4339
Transformer 512/8,8870,0.4518
Transformer 512/8,8880,0.4059
Transformer 512/8,8890,0.4576
Transformer 512/8,8900,0.4096
Transformer 512/8,8910,0.5307
Transformer 512/8,8920,0.5995
Transformer 512/8,8930,0.3802
Transformer 512/8,8940,0.432
Transformer 512/8,8950,0.4075
Transformer 512/8,8960,0.5181
Transformer 512/8,8970,0.3501
Transformer 512/8,8980,0.444
Transformer 512/8,8990,0.4464
Transformer 512/8,9000,0.3918
Transformer 512/8,9010,0.4104
Transformer 512/8,9020,0.4007
Transformer 512/8,9030,0.3541
Transformer 512/8,9040,0.4321
Transformer 512/8,9050,0.3325
Transformer 512/8,9060,0.4182
Transformer 512/8,9070,0.3807
Transformer 512/8,9080,0.4427
Transformer 512/8,9090,0.4289
Transformer 512/8,9100,0.4102
Transformer 512/8,9110,0.331
Transformer 512/8,9120,0.4216
Transformer 512/8,9130,0.4482
Transformer 512/8,9140,0.4104
Transformer 512/8,9150,0.4135
Transformer 512/8,9160,0.4253
Transformer 512/8,9170,0.3159
Transformer 512/8,9180,0.4094
Transformer 512/8,9190,0.3946
Transformer 512/8,9200,0.4036
Transformer 512/8,9210,0.4148
Transformer 512/8,9220,0.3991
Transformer 512/8,9230,0.4998
Transformer 512/8,9240,0.4448
Transformer 512/8,9250,0.4185
Transformer 512/8,9260,0.3411
Transformer 512/8,9270,0.3578
Transformer 512/8,9280,0.3491
Transformer 512/8,9290,0.4143
Transformer 512/8,9300,0.354
Transformer 512/8,9310,0.3497
Transformer 512/8,9320,0.3539
Transformer 512/8,9330,0.3883
Transformer 512/8,9340,0.5236
Transformer 512/8,9350,0.4703
Transformer 512/8,9360,0.3795
Transformer 512/8,9370,0.4318
Transformer 512/8,9380,0.4342
Transformer 512/8,9390,0.3439
Transformer 512/8,9400,0.408
Transformer 512/8,9410,0.3967
Transformer 512/8,9420,0.4281
Transformer 512/8,9430,0.4156
Transformer 512/8,9440,0.4285
Transformer 512/8,9450,0.3949
Transformer 512/8,9460,0.3859
Transformer 512/8,9470,0.3333
Transformer 512/8,9480,0.4162
Transformer 512/8,9490,0.3311
Transformer 512/8,9500,0.361
Transformer 512/8,9510,0.4791
Transformer 512/8,9520,0.3944
Transformer 512/8,9530,0.3486
Transformer 512/8,9540,0.4295
Transformer 512/8,9550,0.4317
Transformer 512/8,9560,0.3845
Transformer 512/8,9570,0.3734
Transformer 512/8,9580,0.3578
Transformer 512/8,9590,0.3443
Transformer 512/8,9600,0.3618
Transformer 512/8,9610,0.3563
Transformer 512/8,9620,0.4499
Transformer 512/8,9630,0.4254
Transformer 512/8,9640,0.4142
Transformer 512/8,9650,0.4078
Transformer 512/8,9660,0.3581
Transformer 512/8,9670,0.3592
Transformer 512/8,9680,0.3114
Transformer 512/8,9690,0.4131
Transformer 512/8,9700,0.4091
Transformer 512/8,9710,0.3307
Transformer 512/8,9720,0.3353
Transformer 512/8,9730,0.3161
Transformer 512/8,9740,0.3134
Transformer 512/8,9750,0.2847
Transformer 512/8,9760,0.4922
Transformer 512/8,9770,0.461
Transformer 512/8,9780,0.4066
Transformer 512/8,9790,0.4255
Transformer 512/8,9800,2.2113
Transformer 512/8,9810,0.6479
Transformer 512/8,9820,0.4286
Transformer 512/8,9830,0.4327
Transformer 512/8,9840,0.423
Transformer 512/8,9850,0.4285
Transformer 512/8,9860,0.4109
Transformer 512/8,9870,0.399
Transformer 512/8,9880,0.4154
Transformer 512/8,9890,0.4343
Transformer 512/8,9900,0.4898
Transformer 512/8,9910,0.3786
Transformer 512/8,9920,0.3882
Transformer 512/8,9930,0.3925
Transformer 512/8,9940,0.4531
Transformer 512/8,9950,0.4903
Transformer 512/8,9960,0.3721
Transformer 512/8,9970,0.3829
Transformer 512/8,9980,0.3477
Transformer 512/8,9990,0.3857
