model,step,step_loss
RNN + velocity,1410,0.355
RNN + velocity,1420,0.509
RNN + velocity,1430,0.688
RNN + velocity,1440,0.4446
RNN + velocity,1450,0.4908
RNN + velocity,1460,0.3411
RNN + velocity,1470,0.4925
RNN + velocity,1480,0.6503
RNN + velocity,1490,0.5484
RNN + velocity,1500,0.4615
RNN + velocity,1510,0.4483
RNN + velocity,1520,0.3502
RNN + velocity,1530,0.5279
RNN + velocity,1540,0.3839
RNN + velocity,1550,0.532
RNN + velocity,1560,0.4746
RNN + velocity,1570,0.4018
RNN + velocity,1580,0.4127
RNN + velocity,1590,0.4351
RNN + velocity,1600,0.58
RNN + velocity,1610,0.4376
RNN + velocity,1620,0.6286
RNN + velocity,1630,0.5217
RNN + velocity,1640,0.5187
RNN + velocity,1650,0.6892
RNN + velocity,1660,0.7859
RNN + velocity,1670,0.5057
RNN + velocity,1680,0.492
RNN + velocity,1690,0.6426
RNN + velocity,1700,0.5016
RNN + velocity,1710,0.4369
RNN + velocity,1720,0.4904
RNN + velocity,1730,0.4354
RNN + velocity,1740,0.3807
RNN + velocity,1750,0.4121
RNN + velocity,1760,0.4013
RNN + velocity,1770,0.3495
RNN + velocity,1780,0.4226
RNN + velocity,1790,0.5283
RNN + velocity,1800,0.5195
RNN + velocity,1810,0.6203
RNN + velocity,1820,0.4612
RNN + velocity,1830,0.3333
RNN + velocity,1840,0.3936
RNN + velocity,1850,0.4743
RNN + velocity,1860,0.6923
RNN + velocity,1870,0.509
RNN + velocity,1880,0.6123
RNN + velocity,1890,0.4525
RNN + velocity,1900,0.4433
RNN + velocity,1910,0.4456
RNN + velocity,1920,0.5452
RNN + velocity,1930,0.3806
RNN + velocity,1940,0.4785
RNN + velocity,1950,0.4612
RNN + velocity,1960,0.5877
RNN + velocity,1970,0.3869
RNN + velocity,1980,0.4778
RNN + velocity,1990,0.4779
RNN + velocity,2000,0.7074
RNN + velocity,2010,0.4462
RNN + velocity,2020,0.5201
RNN + velocity,2030,0.5134
RNN + velocity,2040,0.5452
RNN + velocity,2050,0.5053
RNN + velocity,2060,0.3581
RNN + velocity,2070,0.3481
RNN + velocity,2080,0.4005
RNN + velocity,2090,0.3952
RNN + velocity,2100,0.3667
RNN + velocity,2110,0.3835
RNN + velocity,2120,0.4002
RNN + velocity,2130,0.4995
RNN + velocity,2140,0.3643
RNN + velocity,2150,0.404
RNN + velocity,2160,0.5987
RNN + velocity,2170,0.3792
RNN + velocity,2180,0.3635
RNN + velocity,2190,0.7545
RNN + velocity,2200,0.5241
RNN + velocity,2210,0.5386
RNN + velocity,2220,0.3755
RNN + velocity,2230,0.4929
RNN + velocity,2240,0.422
RNN + velocity,2250,0.405
RNN + velocity,2260,0.5682
RNN + velocity,2270,0.5345
RNN + velocity,2280,0.433
RNN + velocity,2290,0.4331
RNN + velocity,2300,0.3761
RNN + velocity,2310,0.4008
RNN + velocity,2320,0.3679
RNN + velocity,2330,0.37
RNN + velocity,2340,0.4187
RNN + velocity,2350,0.5963
RNN + velocity,2360,0.4229
RNN + velocity,2370,0.5646
RNN + velocity,2380,0.4075
RNN + velocity,2390,0.5386
RNN + velocity,2400,0.4787
RNN + velocity,2410,0.4877
RNN + velocity,2420,0.4194
RNN + velocity,2430,0.2879
RNN + velocity,2440,0.4473
RNN + velocity,2450,0.4266
RNN + velocity,2460,0.4763
RNN + velocity,2470,0.3593
RNN + velocity,2480,0.3863
RNN + velocity,2490,0.3758
RNN + velocity,2500,0.4467
RNN + velocity,2510,0.3395
RNN + velocity,2520,0.4477
RNN + velocity,2530,0.3972
RNN + velocity,2540,0.4226
RNN + velocity,2550,0.5499
RNN + velocity,2560,0.4248
RNN + velocity,2570,0.3148
RNN + velocity,2580,0.467
RNN + velocity,2590,0.358
RNN + velocity,2600,0.5752
RNN + velocity,2610,0.3861
RNN + velocity,2620,0.3425
RNN + velocity,2630,0.4237
RNN + velocity,2640,0.3084
RNN + velocity,2650,0.4766
RNN + velocity,2660,0.284
RNN + velocity,2670,0.3817
RNN + velocity,2680,0.4442
RNN + velocity,2690,0.417
RNN + velocity,2700,0.4252
RNN + velocity,2710,0.2999
RNN + velocity,2720,0.3829
RNN + velocity,2730,0.4503
RNN + velocity,2740,0.4049
RNN + velocity,2750,0.4523
RNN + velocity,2760,0.5272
RNN + velocity,2770,0.3213
RNN + velocity,2780,0.484
RNN + velocity,2790,0.3853
RNN + velocity,2800,0.5228
RNN + velocity,2810,0.5948
RNN + velocity,2820,0.3536
RNN + velocity,2830,0.3894
RNN + velocity,2840,0.5079
RNN + velocity,2850,0.4597
RNN + velocity,2860,0.4656
RNN + velocity,2870,0.3849
RNN + velocity,2880,0.6132
RNN + velocity,2890,0.6087
RNN + velocity,2900,0.4233
RNN + velocity,2910,0.3585
RNN + velocity,2920,0.3428
RNN + velocity,2930,0.3863
RNN + velocity,2940,0.3969
RNN + velocity,2950,0.4704
RNN + velocity,2960,0.4027
RNN + velocity,2970,0.3721
RNN + velocity,2980,0.3446
RNN + velocity,2990,0.5873
RNN + velocity,3000,0.6155
RNN + velocity,3010,0.3067
RNN + velocity,3020,0.4322
RNN + velocity,3030,0.4647
RNN + velocity,3040,0.3837
RNN + velocity,3050,0.2693
RNN + velocity,3060,0.3376
RNN + velocity,3070,0.3823
RNN + velocity,3080,0.4235
RNN + velocity,3090,0.3753
RNN + velocity,3100,0.5301
RNN + velocity,3110,0.4955
RNN + velocity,3120,0.469
RNN + velocity,3130,0.3643
RNN + velocity,3140,0.4447
RNN + velocity,3150,0.3165
RNN + velocity,3160,0.4462
RNN + velocity,3170,0.3504
RNN + velocity,3180,0.4992
RNN + velocity,3190,0.4076
RNN + velocity,3200,0.3694
RNN + velocity,3210,0.5256
RNN + velocity,3220,0.4155
RNN + velocity,3230,0.4052
RNN + velocity,3240,0.5204
RNN + velocity,3250,0.5019
RNN + velocity,3260,0.3186
RNN + velocity,3270,0.4592
RNN + velocity,3280,0.4053
RNN + velocity,3290,0.4845
RNN + velocity,3300,0.4237
RNN + velocity,3310,0.5491
RNN + velocity,3320,0.3672
RNN + velocity,3330,0.3718
RNN + velocity,3340,0.3826
RNN + velocity,3350,0.387
RNN + velocity,3360,0.4028
RNN + velocity,3370,0.4623
RNN + velocity,3380,0.3792
RNN + velocity,3390,0.4123
RNN + velocity,3400,0.4461
RNN + velocity,3410,0.5018
RNN + velocity,3420,0.4402
RNN + velocity,3430,0.4392
RNN + velocity,3440,0.4259
RNN + velocity,3450,0.3915
RNN + velocity,3460,0.3293
RNN + velocity,3470,0.3986
RNN + velocity,3480,0.4548
RNN + velocity,3490,0.569
RNN + velocity,3500,0.3045
RNN + velocity,3510,0.2996
RNN + velocity,3520,0.4118
RNN + velocity,3530,0.3888
RNN + velocity,3540,0.4194
RNN + velocity,3550,0.3183
RNN + velocity,3560,0.5934
RNN + velocity,3570,0.5105
RNN + velocity,3580,0.3229
RNN + velocity,3590,0.5029
RNN + velocity,3600,0.5461
RNN + velocity,3610,0.479
RNN + velocity,3620,0.3427
RNN + velocity,3630,0.4788
RNN + velocity,3640,0.472
RNN + velocity,3650,0.4166
RNN + velocity,3660,0.3484
RNN + velocity,3670,0.4285
RNN + velocity,3680,0.3587
RNN + velocity,3690,0.3214
RNN + velocity,3700,0.284
RNN + velocity,3710,0.418
RNN + velocity,3720,0.3726
RNN + velocity,3730,0.4448
RNN + velocity,3740,0.3483
RNN + velocity,3750,0.4338
RNN + velocity,3760,0.4901
RNN + velocity,3770,0.4334
RNN + velocity,3780,0.3713
RNN + velocity,3790,0.3469
RNN + velocity,3800,0.291
RNN + velocity,3810,0.3819
RNN + velocity,3820,0.3373
RNN + velocity,3830,0.4265
RNN + velocity,3840,0.39
RNN + velocity,3850,0.5325
RNN + velocity,3860,0.3472
RNN + velocity,3870,0.3296
RNN + velocity,3880,0.3554
RNN + velocity,3890,0.3728
RNN + velocity,3900,0.4373
RNN + velocity,3910,0.4373
RNN + velocity,3920,0.3651
RNN + velocity,3930,0.3432
RNN + velocity,3940,0.5256
RNN + velocity,3950,0.3197
RNN + velocity,3960,0.4234
RNN + velocity,3970,0.4689
RNN + velocity,3980,0.3632
RNN + velocity,3990,0.3564
RNN + velocity,4000,0.3885
RNN + velocity,4010,0.3478
RNN + velocity,4020,0.382
RNN + velocity,4030,0.3615
RNN + velocity,4040,0.3993
RNN + velocity,4050,0.5141
RNN + velocity,4060,0.2743
RNN + velocity,4070,0.3049
RNN + velocity,4080,0.5608
RNN + velocity,4090,0.3412
RNN + velocity,4100,0.3774
RNN + velocity,4110,0.3486
RNN + velocity,4120,0.3352
RNN + velocity,4130,0.2656
RNN + velocity,4140,0.4718
RNN + velocity,4150,0.313
RNN + velocity,4160,0.3932
RNN + velocity,4170,0.5822
RNN + velocity,4180,0.2727
RNN + velocity,4190,0.4793
RNN + velocity,4200,0.3821
RNN + velocity,4210,0.4528
RNN + velocity,4220,0.3837
RNN + velocity,4230,0.3663
RNN + velocity,4240,0.5478
RNN + velocity,4250,0.3861
RNN + velocity,4260,0.5149
RNN + velocity,4270,0.3193
RNN + velocity,4280,0.3293
RNN + velocity,4290,0.339
RNN + velocity,4300,0.3663
RNN + velocity,4310,0.2959
RNN + velocity,4320,0.4163
RNN + velocity,4330,0.587
RNN + velocity,4340,0.4471
RNN + velocity,4350,0.3227
RNN + velocity,4360,0.4312
RNN + velocity,4370,0.4318
RNN + velocity,4380,0.437
RNN + velocity,4390,0.5165
RNN + velocity,4400,0.4094
RNN + velocity,4410,0.3359
RNN + velocity,4420,0.3567
RNN + velocity,4430,0.7599
RNN + velocity,4440,0.4139
RNN + velocity,4450,0.4408
RNN + velocity,4460,0.632
RNN + velocity,4470,0.255
RNN + velocity,4480,0.2886
RNN + velocity,4490,0.3413
RNN + velocity,4500,0.3455
RNN + velocity,4510,0.3673
RNN + velocity,4520,0.5581
RNN + velocity,4530,0.3702
RNN + velocity,4540,0.377
RNN + velocity,4550,0.3886
RNN + velocity,4560,0.4557
RNN + velocity,4570,0.5387
RNN + velocity,4580,0.3029
RNN + velocity,4590,0.3969
RNN + velocity,4600,0.3059
RNN + velocity,4610,0.3384
RNN + velocity,4620,0.3085
RNN + velocity,4630,0.3532
RNN + velocity,4640,0.3971
RNN + velocity,4650,0.4045
RNN + velocity,4660,0.3705
RNN + velocity,4670,0.3862
RNN + velocity,4680,0.4376
RNN + velocity,4690,0.4901
RNN + velocity,4700,0.4224
RNN + velocity,4710,0.3645
RNN + velocity,4720,0.4157
RNN + velocity,4730,0.4487
RNN + velocity,4740,0.2951
RNN + velocity,4750,0.3615
RNN + velocity,4760,0.4555
RNN + velocity,4770,0.4124
RNN + velocity,4780,0.3179
RNN + velocity,4790,0.377
RNN + velocity,4800,0.46
RNN + velocity,4810,0.4262
RNN + velocity,4820,0.2673
RNN + velocity,4830,0.3174
RNN + velocity,4840,0.4339
RNN + velocity,4850,0.3422
RNN + velocity,4860,0.3197
RNN + velocity,4870,0.3062
RNN + velocity,4880,0.4536
RNN + velocity,4890,0.3475
RNN + velocity,4900,0.4877
RNN + velocity,4910,0.375
RNN + velocity,4920,0.3163
RNN + velocity,4930,0.3525
RNN + velocity,4940,0.3598
RNN + velocity,4950,0.454
RNN + velocity,4960,0.3859
RNN + velocity,4970,0.329
RNN + velocity,4980,0.3269
RNN + velocity,4990,0.5756
RNN + velocity,5000,0.4077
RNN + velocity,5010,0.4307
RNN + velocity,5020,0.3677
RNN + velocity,5030,0.5043
RNN + velocity,5040,0.3363
RNN + velocity,5050,0.3831
RNN + velocity,5060,0.3492
RNN + velocity,5070,0.594
RNN + velocity,5080,0.3419
RNN + velocity,5090,0.3442
RNN + velocity,5100,0.4001
RNN + velocity,5110,0.3983
RNN + velocity,5120,0.4933
RNN + velocity,5130,0.3267
RNN + velocity,5140,0.3281
RNN + velocity,5150,0.3326
RNN + velocity,5160,0.3299
RNN + velocity,5170,0.2734
RNN + velocity,5180,0.3719
RNN + velocity,5190,0.4288
RNN + velocity,5200,0.3947
RNN + velocity,5210,0.4315
RNN + velocity,5220,0.2773
RNN + velocity,5230,0.3641
RNN + velocity,5240,0.3675
RNN + velocity,5250,0.3136
RNN + velocity,5260,0.3489
RNN + velocity,5270,0.436
RNN + velocity,5280,0.3238
RNN + velocity,5290,0.5013
RNN + velocity,5300,0.3667
RNN + velocity,5310,0.3742
RNN + velocity,5320,0.3599
RNN + velocity,5330,0.4436
RNN + velocity,5340,0.4256
RNN + velocity,5350,0.3396
RNN + velocity,5360,0.325
RNN + velocity,5370,0.4343
RNN + velocity,5380,0.4234
RNN + velocity,5390,0.3638
RNN + velocity,5400,0.4053
RNN + velocity,5410,0.3927
RNN + velocity,5420,0.4574
RNN + velocity,5430,0.5115
RNN + velocity,5440,0.3583
RNN + velocity,5450,0.3852
RNN + velocity,5460,0.2929
RNN + velocity,5470,0.4069
RNN + velocity,5480,0.3474
RNN + velocity,5490,0.3097
RNN + velocity,5500,0.315
RNN + velocity,5510,0.3406
RNN + velocity,5520,0.3293
RNN + velocity,5530,0.4001
RNN + velocity,5540,0.4991
RNN + velocity,5550,0.336
RNN + velocity,5560,0.3425
RNN + velocity,5570,0.4042
RNN + velocity,5580,0.2734
RNN + velocity,5590,0.3902
RNN + velocity,5600,0.5597
RNN + velocity,5610,0.4312
RNN + velocity,5620,0.4058
RNN + velocity,5630,0.4064
RNN + velocity,5640,0.4169
RNN + velocity,5650,0.334
RNN + velocity,5660,0.2762
RNN + velocity,5670,0.4473
RNN + velocity,5680,0.3406
RNN + velocity,5690,0.3596
RNN + velocity,5700,0.4188
RNN + velocity,5710,0.3845
RNN + velocity,5720,0.3695
RNN + velocity,5730,0.4422
RNN + velocity,5740,0.4232
RNN + velocity,5750,0.4017
RNN + velocity,5760,0.3735
RNN + velocity,5770,0.5124
RNN + velocity,5780,0.3208
RNN + velocity,5790,0.375
RNN + velocity,5800,0.2807
RNN + velocity,5810,0.3129
RNN + velocity,5820,0.3757
RNN + velocity,5830,0.3441
RNN + velocity,5840,0.3766
RNN + velocity,5850,0.3838
RNN + velocity,5860,0.4807
RNN + velocity,5870,0.2962
RNN + velocity,5880,0.3878
RNN + velocity,5890,0.3421
RNN + velocity,5900,0.4661
RNN + velocity,5910,0.4782
RNN + velocity,5920,0.3399
RNN + velocity,5930,0.5041
RNN + velocity,5940,0.3404
RNN + velocity,5950,0.3232
RNN + velocity,5960,0.4173
RNN + velocity,5970,0.8639
RNN + velocity,5980,0.4916
RNN + velocity,5990,0.3466
RNN + velocity,6000,0.4034
RNN + velocity,6010,0.3445
RNN + velocity,6020,0.3075
RNN + velocity,6030,0.254
RNN + velocity,6040,0.3476
RNN + velocity,6050,0.5614
RNN + velocity,6060,0.6966
RNN + velocity,6070,0.3397
RNN + velocity,6080,0.5403
RNN + velocity,6090,0.3279
RNN + velocity,6100,0.4273
RNN + velocity,6110,0.3264
RNN + velocity,6120,0.5238
RNN + velocity,6130,0.3792
RNN + velocity,6140,0.3832
RNN + velocity,6150,0.5474
RNN + velocity,6160,0.4034
RNN + velocity,6170,0.2868
RNN + velocity,6180,0.422
RNN + velocity,6190,0.4571
RNN + velocity,6200,0.5423
RNN + velocity,6210,0.3726
RNN + velocity,6220,0.3966
RNN + velocity,6230,0.3083
RNN + velocity,6240,0.4184
RNN + velocity,6250,0.3657
RNN + velocity,6260,0.4236
RNN + velocity,6270,0.442
RNN + velocity,6280,0.3497
RNN + velocity,6290,0.3519
RNN + velocity,6300,0.332
RNN + velocity,6310,0.3047
RNN + velocity,6320,0.2899
RNN + velocity,6330,0.3125
RNN + velocity,6340,0.4204
RNN + velocity,6350,0.4181
RNN + velocity,6360,0.4334
RNN + velocity,6370,0.408
RNN + velocity,6380,0.3626
RNN + velocity,6390,0.3123
RNN + velocity,6400,0.3711
RNN + velocity,6410,0.2589
RNN + velocity,6420,0.4016
RNN + velocity,6430,0.3142
RNN + velocity,6440,0.3387
RNN + velocity,6450,0.303
RNN + velocity,6460,0.4575
RNN + velocity,6470,0.4157
RNN + velocity,6480,0.3786
RNN + velocity,6490,0.3697
RNN + velocity,6500,0.3405
RNN + velocity,6510,0.4579
RNN + velocity,6520,0.3452
RNN + velocity,6530,0.4888
RNN + velocity,6540,0.2566
RNN + velocity,6550,0.2509
RNN + velocity,6560,0.3215
RNN + velocity,6570,0.3365
RNN + velocity,6580,0.4151
RNN + velocity,6590,0.3191
RNN + velocity,6600,0.2435
RNN + velocity,6610,0.3668
RNN + velocity,6620,0.3246
RNN + velocity,6630,0.317
RNN + velocity,6640,0.3641
RNN + velocity,6650,0.3463
RNN + velocity,6660,0.4469
RNN + velocity,6670,0.3631
RNN + velocity,6680,0.3393
RNN + velocity,6690,0.3121
RNN + velocity,6700,0.4564
RNN + velocity,6710,0.4338
RNN + velocity,6720,0.336
RNN + velocity,6730,0.3213
RNN + velocity,6740,0.2517
RNN + velocity,6750,0.3485
RNN + velocity,6760,0.3469
RNN + velocity,6770,0.5023
RNN + velocity,6780,0.3229
RNN + velocity,6790,0.4028
RNN + velocity,6800,0.3333
RNN + velocity,6810,0.4069
RNN + velocity,6820,0.361
RNN + velocity,6830,0.4317
RNN + velocity,6840,0.463
RNN + velocity,6850,0.3014
RNN + velocity,6860,0.3414
RNN + velocity,6870,0.3605
RNN + velocity,6880,0.364
RNN + velocity,6890,0.3762
RNN + velocity,6900,0.3352
RNN + velocity,6910,0.3242
RNN + velocity,6920,0.412
RNN + velocity,6930,0.3048
RNN + velocity,6940,0.2444
RNN + velocity,6950,0.3742
RNN + velocity,6960,0.3673
RNN + velocity,6970,0.434
RNN + velocity,6980,0.3607
RNN + velocity,6990,0.3351
RNN + velocity,7000,0.3083
RNN + velocity,7010,0.3317
RNN + velocity,7020,0.3467
RNN + velocity,7030,0.3405
RNN + velocity,7040,0.4333
RNN + velocity,7050,0.3122
RNN + velocity,7060,0.3464
RNN + velocity,7070,0.4424
RNN + velocity,7080,0.3061
RNN + velocity,7090,0.4582
RNN + velocity,7100,0.4783
RNN + velocity,7110,0.4465
RNN + velocity,7120,0.3625
RNN + velocity,7130,0.285
RNN + velocity,7140,0.4282
RNN + velocity,7150,0.4207
RNN + velocity,7160,0.3007
RNN + velocity,7170,0.3972
RNN + velocity,7180,0.4118
RNN + velocity,7190,0.4076
RNN + velocity,7200,0.2768
RNN + velocity,7210,0.3016
RNN + velocity,7220,0.3647
RNN + velocity,7230,0.394
RNN + velocity,7240,0.3807
RNN + velocity,7250,0.3383
RNN + velocity,7260,0.4024
RNN + velocity,7270,0.3126
RNN + velocity,7280,0.6008
RNN + velocity,7290,0.2841
RNN + velocity,7300,0.4208
RNN + velocity,7310,0.707
RNN + velocity,7320,0.3594
RNN + velocity,7330,0.4135
RNN + velocity,7340,0.3487
RNN + velocity,7350,0.3213
RNN + velocity,7360,0.3747
RNN + velocity,7370,0.4025
RNN + velocity,7380,0.3244
RNN + velocity,7390,0.3377
RNN + velocity,7400,0.4084
RNN + velocity,7410,0.3662
RNN + velocity,7420,0.4504
RNN + velocity,7430,0.42
RNN + velocity,7440,0.311
RNN + velocity,7450,0.3887
RNN + velocity,7460,0.3998
RNN + velocity,7470,0.3347
RNN + velocity,7480,0.4159
RNN + velocity,7490,0.2665
RNN + velocity,7500,0.3205
RNN + velocity,7510,0.4125
RNN + velocity,7520,0.2826
RNN + velocity,7530,0.3726
RNN + velocity,7540,0.6143
RNN + velocity,7550,0.321
RNN + velocity,7560,0.3979
RNN + velocity,7570,0.3033
RNN + velocity,7580,0.3409
RNN + velocity,7590,0.4499
RNN + velocity,7600,0.709
RNN + velocity,7610,0.3324
RNN + velocity,7620,0.3491
RNN + velocity,7630,0.3111
RNN + velocity,7640,0.416
RNN + velocity,7650,0.3364
RNN + velocity,7660,0.4675
RNN + velocity,7670,0.3784
RNN + velocity,7680,0.3954
RNN + velocity,7690,0.3052
RNN + velocity,7700,0.423
RNN + velocity,7710,0.4857
RNN + velocity,7720,0.4423
RNN + velocity,7730,0.3583
RNN + velocity,7740,0.3995
RNN + velocity,7750,0.3074
RNN + velocity,7760,0.2549
RNN + velocity,7770,0.3888
RNN + velocity,7780,0.3247
RNN + velocity,7790,0.3044
RNN + velocity,7800,0.4304
RNN + velocity,7810,0.3171
RNN + velocity,7820,0.3087
RNN + velocity,7830,0.2394
RNN + velocity,7840,0.3292
RNN + velocity,7850,0.3673
RNN + velocity,7860,0.5687
RNN + velocity,7870,0.4345
RNN + velocity,7880,0.4
RNN + velocity,7890,0.388
RNN + velocity,7900,0.2786
RNN + velocity,7910,0.3109
RNN + velocity,7920,0.3182
RNN + velocity,7930,0.3171
RNN + velocity,7940,0.3599
RNN + velocity,7950,0.378
RNN + velocity,7960,0.2873
RNN + velocity,7970,0.5358
RNN + velocity,7980,0.2728
RNN + velocity,7990,0.3857
RNN + velocity,8000,0.4637
RNN + velocity,8010,0.3122
RNN + velocity,8020,0.3346
RNN + velocity,8030,0.3751
RNN + velocity,8040,0.325
RNN + velocity,8050,0.2553
RNN + velocity,8060,0.3386
RNN + velocity,8070,0.4268
RNN + velocity,8080,0.3321
RNN + velocity,8090,0.2815
RNN + velocity,8100,0.3864
RNN + velocity,8110,0.4258
RNN + velocity,8120,0.3072
RNN + velocity,8130,0.2901
RNN + velocity,8140,0.5112
RNN + velocity,8150,0.4744
RNN + velocity,8160,0.4531
RNN + velocity,8170,0.4541
RNN + velocity,8180,0.3298
RNN + velocity,8190,0.3116
RNN + velocity,8200,0.3779
RNN + velocity,8210,0.4435
RNN + velocity,8220,0.2325
RNN + velocity,8230,0.3024
RNN + velocity,8240,0.3141
RNN + velocity,8250,0.4151
RNN + velocity,8260,0.3763
RNN + velocity,8270,0.3081
RNN + velocity,8280,0.3713
RNN + velocity,8290,0.387
RNN + velocity,8300,0.3512
RNN + velocity,8310,0.452
RNN + velocity,8320,0.3564
RNN + velocity,8330,0.2557
RNN + velocity,8340,0.2599
RNN + velocity,8350,0.385
RNN + velocity,8360,0.3174
RNN + velocity,8370,0.3388
RNN + velocity,8380,0.3433
RNN + velocity,8390,0.3333
RNN + velocity,8400,0.5449
RNN + velocity,8410,0.2846
RNN + velocity,8420,0.3828
RNN + velocity,8430,0.3159
RNN + velocity,8440,0.4375
RNN + velocity,8450,0.3851
RNN + velocity,8460,0.3158
RNN + velocity,8470,0.2933
RNN + velocity,8480,0.3375
RNN + velocity,8490,0.4097
RNN + velocity,8500,0.6092
RNN + velocity,8510,0.2733
RNN + velocity,8520,0.3063
RNN + velocity,8530,0.4008
RNN + velocity,8540,0.3064
RNN + velocity,8550,0.4486
RNN + velocity,8560,0.3619
RNN + velocity,8570,0.3164
RNN + velocity,8580,0.3623
RNN + velocity,8590,0.3096
RNN + velocity,8600,0.3314
RNN + velocity,8610,0.2719
RNN + velocity,8620,0.3697
RNN + velocity,8630,0.396
RNN + velocity,8640,0.4049
RNN + velocity,8650,0.3545
RNN + velocity,8660,0.2503
RNN + velocity,8670,0.3485
RNN + velocity,8680,0.3809
RNN + velocity,8690,0.325
RNN + velocity,8700,0.2875
RNN + velocity,8710,0.3915
RNN + velocity,8720,0.3664
RNN + velocity,8730,0.2359
RNN + velocity,8740,0.2805
RNN + velocity,8750,0.3559
RNN + velocity,8760,0.3488
RNN + velocity,8770,0.3002
RNN + velocity,8780,0.4691
RNN + velocity,8790,0.4124
RNN + velocity,8800,0.3319
RNN + velocity,8810,0.2773
RNN + velocity,8820,0.3275
RNN + velocity,8830,0.3747
RNN + velocity,8840,0.3673
RNN + velocity,8850,0.3547
RNN + velocity,8860,0.2656
RNN + velocity,8870,0.393
RNN + velocity,8880,0.2646
RNN + velocity,8890,0.4574
RNN + velocity,8900,0.2713
RNN + velocity,8910,0.3301
RNN + velocity,8920,0.3153
RNN + velocity,8930,0.3325
RNN + velocity,8940,0.3759
RNN + velocity,8950,0.3835
RNN + velocity,8960,0.3429
RNN + velocity,8970,0.3572
RNN + velocity,8980,0.4223
RNN + velocity,8990,0.3516
RNN + velocity,9000,0.3854
RNN + velocity,9010,0.4577
RNN + velocity,9020,0.3688
RNN + velocity,9030,0.3721
RNN + velocity,9040,0.3319
RNN + velocity,9050,0.2395
RNN + velocity,9060,0.2738
RNN + velocity,9070,0.3173
RNN + velocity,9080,0.2963
RNN + velocity,9090,0.3983
RNN + velocity,9100,0.4014
RNN + velocity,9110,0.3353
RNN + velocity,9120,0.4724
RNN + velocity,9130,0.3266
RNN + velocity,9140,0.2574
RNN + velocity,9150,0.3342
RNN + velocity,9160,0.2881
RNN + velocity,9170,0.2869
RNN + velocity,9180,0.5078
RNN + velocity,9190,0.3332
RNN + velocity,9200,0.3596
RNN + velocity,9210,0.2681
RNN + velocity,9220,0.2678
RNN + velocity,9230,0.4834
RNN + velocity,9240,0.3044
RNN + velocity,9250,0.3065
RNN + velocity,9260,0.3138
RNN + velocity,9270,0.3696
RNN + velocity,9280,0.3346
RNN + velocity,9290,0.3809
RNN + velocity,9300,0.3477
RNN + velocity,9310,0.3103
RNN + velocity,9320,0.5029
RNN + velocity,9330,0.388
RNN + velocity,9340,0.3683
RNN + velocity,9350,0.3261
RNN + velocity,9360,0.351
RNN + velocity,9370,0.3877
RNN + velocity,9380,0.4673
RNN + velocity,9390,0.2697
RNN + velocity,9400,0.2958
RNN + velocity,9410,0.4264
RNN + velocity,9420,0.3418
RNN + velocity,9430,0.3245
RNN + velocity,9440,0.4478
RNN + velocity,9450,0.3588
RNN + velocity,9460,0.39
RNN + velocity,9470,0.3193
RNN + velocity,9480,0.2666
RNN + velocity,9490,0.2752
RNN + velocity,9500,0.3275
RNN + velocity,9510,0.3323
RNN + velocity,9520,0.2986
RNN + velocity,9530,0.2976
RNN + velocity,9540,0.3418
RNN + velocity,9550,0.2914
RNN + velocity,9560,0.3752
RNN + velocity,9570,0.4242
RNN + velocity,9580,0.4448
RNN + velocity,9590,0.2801
RNN + velocity,9600,0.4914
RNN + velocity,9610,0.4345
RNN + velocity,9620,0.3328
RNN + velocity,9630,0.445
RNN + velocity,9640,0.4794
RNN + velocity,9650,0.3615
RNN + velocity,9660,0.2514
RNN + velocity,9670,0.3775
RNN + velocity,9680,0.3705
RNN + velocity,9690,0.3818
RNN + velocity,9700,0.3088
RNN + velocity,9710,0.3707
RNN + velocity,9720,0.3696
RNN + velocity,9730,0.2794
RNN + velocity,9740,0.3037
RNN + velocity,9750,0.34
RNN + velocity,9760,0.2858
RNN + velocity,9770,0.38
RNN + velocity,9780,0.2945
RNN + velocity,9790,0.5339
RNN + velocity,9800,0.3481
RNN + velocity,9810,0.3525
RNN + velocity,9820,0.3113
RNN + velocity,9830,0.3069
RNN + velocity,9840,0.2708
RNN + velocity,9850,0.3431
RNN + velocity,9860,0.3756
RNN + velocity,9870,0.3018
RNN + velocity,9880,0.8451
RNN + velocity,9890,0.3524
RNN + velocity,9900,0.4291
RNN + velocity,9910,0.3099
RNN + velocity,9920,0.3705
RNN + velocity,9930,0.3023
RNN + velocity,9940,0.4483
RNN + velocity,9950,0.2973
RNN + velocity,9960,0.2852
RNN + velocity,9970,0.2957
RNN + velocity,9980,0.354
RNN + velocity,9990,0.3517
Transformer,1000,0.3414
Transformer,1010,0.3259
Transformer,1020,0.2962
Transformer,1030,0.3364
Transformer,1040,0.3489
Transformer,1050,0.4032
Transformer,1060,0.4289
Transformer,1070,0.3329
Transformer,1080,0.3158
Transformer,1090,0.3164
Transformer,1100,0.3451
Transformer,1110,0.3746
Transformer,1120,0.4633
Transformer,1130,0.574
Transformer,1140,0.3673
Transformer,1150,0.3297
Transformer,1160,0.2783
Transformer,1170,0.3325
Transformer,1180,0.3398
Transformer,1190,0.4613
Transformer,1200,0.2876
Transformer,1210,0.3243
Transformer,1220,0.3461
Transformer,1230,0.3603
Transformer,1240,0.382
